driver_id,gender,birth_date,first_active
140414979,M,1985-01-31,2016-05-02
140396771,M,1973-03-14,2016-04-25
140174712,M,1986-12-11,2015-09-16
140161860,M,,2015-08-24
140516838,M,1966-09-19,2016-06-13
140689641,M,1963-12-03,2016-08-30
140360411,M,1978-08-06,2016-03-28
140139752,M,,2015-07-16
140113418,M,1984-10-01,2015-05-27
140271283,M,1981-04-10,2016-01-17
140683487,M,1986-11-28,2016-08-13
140157078,M,1975-02-27,2015-08-17
140660293,M,1983-10-20,2016-08-05
140531544,M,1983-12-29,2016-06-13
140554920,F,1977-01-06,2016-06-21
140377651,M,1987-02-01,2016-04-08
140564417,M,1978-04-11,2016-07-04
140138175,M,1981-04-19,2015-07-14
140316378,M,,2016-02-17
140608908,M,1987-10-15,2016-08-02
140135326,M,1977-07-09,2015-06-30
140668237,M,1964-11-06,2016-08-08
140414028,M,1990-09-26,2016-05-05
140131311,M,1975-08-18,2015-06-22
140365216,M,1990-03-27,2016-03-28
140140281,M,,2015-07-20
140649528,M,1987-10-19,2016-07-31
140530455,M,1980-08-12,2016-06-13
140334955,M,1963-12-14,2016-03-01
140612064,M,1973-02-01,2016-07-20
140349058,M,1968-01-26,2016-03-13
140487093,M,1989-11-26,2016-06-03
140195855,M,1976-04-25,2015-10-19
140629535,M,1980-02-15,2016-08-13
140607891,M,1973-05-20,2016-07-19
140089288,M,,2015-04-24
140485293,M,1992-04-30,2016-05-30
140223440,M,1978-02-28,2015-12-11
140682227,M,1971-06-22,2016-08-11
140563582,M,1979-03-16,2016-07-04
140659540,M,1985-08-16,2016-08-02
140343477,M,1986-02-04,2016-03-07
140161646,M,1977-10-03,2015-08-24
140431766,F,1983-06-15,2016-05-09
140483492,M,1985-05-26,2016-05-27
140436219,M,1975-02-12,2016-05-10
140622660,M,1983-05-20,2016-07-22
140662372,M,1992-12-25,2016-08-11
140142893,M,1973-10-07,2015-07-24
140120802,M,1963-12-13,2015-06-19
140173057,M,1977-02-15,2015-09-14
140301816,M,1971-04-09,2016-02-12
140291060,M,1970-10-05,2016-01-27
140106062,M,,2015-05-17
140181432,M,1981-04-14,2015-09-22
140090127,M,1984-10-14,2015-04-26
140127666,M,1982-10-20,2015-06-15
140586283,M,1994-10-27,2016-07-12
140272535,F,1988-03-06,2016-01-18
140619967,M,1974-09-17,2016-07-20
140171655,M,1977-07-25,2015-09-09
140460531,M,1980-07-27,2016-06-28
140608785,M,1988-09-16,2016-07-19
140489551,M,1976-08-14,2016-06-01
140146857,M,1982-10-19,2015-07-30
140148626,M,,2015-08-04
140417905,M,1966-03-30,2016-05-04
140524048,M,1980-08-10,2016-06-09
140652955,M,1973-10-24,2016-07-31
140604235,M,1984-06-12,2016-07-17
140222665,M,1983-11-13,2015-12-11
140460626,M,1977-10-23,2016-05-19
140229013,M,1973-10-05,2015-12-20
140457464,F,1983-11-10,2016-05-25
140486304,M,1990-10-12,2016-06-01
140097482,M,,2015-06-01
140338791,M,1988-03-18,2016-03-02
140146526,M,,2015-07-30
140153660,M,,2015-08-10
140218287,M,1976-01-18,2015-12-29
140156925,M,1959-09-13,2015-08-18
140289073,M,1964-12-21,2016-01-25
140093901,M,1976-08-22,2015-05-01
140383205,M,1987-06-12,2016-04-11
140569616,M,1989-08-16,2016-07-06
140184390,M,,2015-10-01
140126529,M,,2015-06-13
140125968,M,,2015-06-11
140400536,F,1983-05-27,2016-04-24
140403088,M,1983-11-05,2016-04-27
140564225,M,1982-03-21,2016-07-05
140328130,M,,2016-02-24
140558125,M,1986-03-23,2016-06-24
140320413,M,1979-10-28,2016-02-23
140615446,M,1999-08-18,2016-07-20
140678601,F,1984-07-19,2016-08-15
140147447,M,1978-11-17,2015-08-02
140657600,M,1960-06-17,2016-08-06
140490401,M,1995-09-16,2016-05-30
140595156,M,1973-08-22,2016-07-15
140126031,M,1977-03-07,2015-06-12
140250686,M,,2016-01-14
140089983,M,1978-05-18,2015-04-27
140217265,M,1981-05-05,2015-12-28
140504319,M,1973-08-03,2016-06-12
140396755,M,1971-02-17,2016-04-25
140089411,M,1974-08-26,2015-04-21
140620195,M,1968-12-10,2016-07-20
140208653,M,1982-06-11,2015-11-13
140457982,M,1982-09-11,2016-05-19
140231970,M,1981-04-13,2015-12-21
140676007,M,1960-09-23,2016-08-10
140654637,M,1984-08-15,2016-08-02
140679881,M,1984-12-27,2016-08-13
140177863,M,,2015-09-21
140554043,M,1977-04-27,2016-06-22
140591904,M,1991-06-21,2016-07-14
140132466,M,1974-07-06,2015-06-22
140187755,M,1977-06-21,2015-10-01
140184289,M,,2015-09-28
140563435,M,1993-01-16,2016-07-06
140671050,M,1977-06-06,2016-08-08
140239337,M,1971-11-24,2015-12-29
140500035,M,1980-08-30,2016-06-02
140674888,M,1973-02-15,2016-08-08
140638151,M,1996-05-27,2016-07-26
140658582,M,1974-05-17,2016-08-03
140230756,M,1979-06-16,2015-12-21
140672679,M,1979-04-08,2016-08-09
140623394,M,1970-03-08,2016-07-23
140536511,M,1988-03-14,2016-06-15
140243594,M,1972-06-28,2015-12-31
140593078,M,1987-12-08,2016-07-13
140210779,M,1985-03-09,2015-11-16
140682024,M,1973-08-12,2016-08-11
140401801,M,1987-02-19,2016-05-19
140297709,M,1969-06-29,2016-02-20
140433524,F,1995-03-18,2016-05-17
140579742,M,1981-11-27,2016-07-31
140235979,M,1996-08-18,2015-12-24
140560636,M,1987-04-05,2016-07-13
140132086,M,,2015-06-22
140102033,M,1975-05-02,2015-05-12
140380885,M,1980-01-10,2016-04-10
140460357,M,1979-07-29,2016-05-19
140168397,M,1981-03-01,2015-09-03
140497767,M,1971-05-15,2016-06-05
140093768,M,,2015-05-27
140213365,M,1976-05-16,2015-11-23
140684061,M,1972-04-16,2016-08-11
140270970,M,1951-09-02,2016-01-21
140434903,M,1980-03-07,2016-05-11
140293098,M,1980-08-15,2016-01-27
140506951,M,1987-11-19,2016-06-05
140434318,M,1981-09-09,2016-05-20
140431280,M,1993-09-16,2016-05-09
140595263,M,1983-05-07,2016-07-13
140123145,M,,2015-06-11
140367645,M,1972-07-01,2016-04-01
140667307,M,1964-02-17,2016-08-04
140392997,M,1987-07-21,2016-04-18
140132027,M,,2015-06-29
140211632,M,1980-06-25,2015-11-18
140122351,M,1985-12-12,2015-06-08
140680136,M,1991-07-19,2016-08-09
140304954,M,,2016-02-24
140670755,M,1990-02-08,2016-08-10
140118989,M,,2015-06-03
140339218,M,1981-10-25,2016-03-05
140218139,M,1973-12-03,2015-12-02
140147004,M,1963-03-10,2015-08-01
140431595,M,1981-04-01,2016-05-09
140165845,M,,2015-08-31
140390400,M,1983-04-30,2016-04-21
140129236,M,1976-10-28,2015-06-16
140581536,M,1985-05-28,2016-07-10
140690233,M,1968-12-24,2016-08-14
140129484,M,1977-10-23,2015-06-19
140128808,M,1972-01-24,2015-06-16
140244931,M,1963-11-15,2015-12-31
140427093,M,1965-09-30,2016-05-09
140209272,M,1969-04-17,2015-11-18
140623975,M,1976-12-29,2016-07-21
140620502,M,1981-03-02,2016-07-20
140368757,M,1966-09-21,2016-03-31
140091425,M,,2015-04-26
140173503,M,1973-08-07,2015-09-14
140161418,M,1962-06-05,2015-08-24
140673852,M,1962-07-03,2016-08-09
140403539,M,1972-02-16,2016-05-08
140496088,M,1990-10-17,2016-06-03
140648773,M,1978-10-04,2016-07-28
140474313,M,1972-06-01,2016-05-24
140641861,M,1968-03-03,2016-07-27
140687474,M,1983-10-08,2016-08-14
140331482,M,1970-01-04,2016-02-28
140508203,M,1983-05-16,2016-06-05
140420216,M,1979-11-02,2016-05-06
140444137,F,1996-01-02,2016-05-15
140154148,M,,2015-08-11
140116385,M,1969-04-14,2015-06-01
140435412,M,1982-07-13,2016-05-12
140597200,M,1973-09-19,2016-07-16
140628476,M,1990-02-08,2016-07-24
140665932,M,1986-02-01,2016-08-15
140239779,M,1976-01-10,2015-12-29
140353452,M,1975-05-09,2016-03-17
140265985,M,1980-10-05,2016-01-14
140153342,M,1963-07-22,2015-08-09
140246996,M,1990-09-15,2015-12-31
140505935,M,1983-12-03,2016-06-05
140440487,M,1973-10-22,2016-05-12
140633895,M,1968-08-16,2016-07-25
140673614,M,1982-03-11,2016-08-12
140238451,M,1980-05-19,2015-12-28
140125366,M,1985-09-23,2015-06-11
140225916,F,1976-08-28,2015-12-17
140654038,M,1987-04-20,2016-08-02
140095911,M,1970-05-03,2015-05-05
140415796,M,1972-01-14,2016-05-15
140311498,M,1969-05-07,2016-02-14
140606818,M,1989-09-14,2016-07-20
140642123,F,1981-11-07,2016-08-17
140159395,M,,2015-08-20
140116960,M,1980-06-10,2015-06-04
140550286,M,1988-05-05,2016-06-24
140453987,M,1976-05-20,2016-05-17
140433701,M,1966-09-19,2016-05-09
140580804,M,1978-11-29,2016-07-21
140142146,M,1980-05-06,2015-07-22
140114916,M,,2015-06-02
140163278,M,1966-01-06,2015-08-26
140643595,M,1980-07-10,2016-07-28
140468611,M,1987-11-23,2016-05-22
140091286,M,1972-03-12,2015-04-26
140459023,M,1987-06-09,2016-05-19
140116964,M,1975-01-16,2015-06-01
140168319,M,1981-09-12,2015-09-02
140294042,M,1990-06-25,2016-01-27
140476502,M,1988-09-11,2016-05-25
140681847,M,1981-09-26,2016-08-11
140538175,M,1988-06-24,2016-06-15
140103561,M,1969-07-16,2015-05-13
140298264,M,1981-01-13,2016-02-13
140517939,M,1981-07-26,2016-06-22
140520376,M,1987-11-06,2016-06-09
140181953,M,,2015-09-25
140637173,M,1970-04-05,2016-08-02
140172369,M,1982-03-03,2015-09-11
140386587,M,1978-02-02,2016-04-19
140515409,M,1972-07-05,2016-06-12
140595371,M,1966-10-04,2016-07-19
140298779,M,1968-09-09,2016-02-17
140125425,M,1970-08-23,2015-06-10
140568649,M,1970-12-06,2016-07-11
140277129,M,1970-07-05,2016-01-20
140106025,F,,2015-05-17
140135058,M,,2015-06-28
140642630,M,1978-09-25,2016-08-01
140581361,M,1966-04-09,2016-07-11
140116591,M,,2015-06-01
140638995,M,1979-12-07,2016-07-27
140417425,M,1998-02-15,2016-05-13
140520128,M,1965-07-02,2016-06-09
140484982,M,1983-11-30,2016-05-30
140443935,M,1980-02-16,2016-05-17
140669003,M,1984-09-10,2016-08-07
140090121,M,,2015-04-22
140210561,M,1981-02-22,2015-11-15
140517054,M,1969-04-13,2016-06-19
140503112,M,1974-06-28,2016-06-03
140106271,M,,2015-05-17
140350038,M,1979-02-06,2016-03-30
140139055,M,,2015-07-15
140093248,M,,2015-04-30
140608804,F,1978-05-11,2016-07-19
140213272,M,1990-03-05,2015-11-23
140426321,M,1976-11-10,2016-05-05
140585413,M,1965-10-26,2016-07-12
140160957,M,1986-10-09,2015-08-23
140386746,F,1964-09-26,2016-04-17
140129660,M,1975-10-12,2015-06-19
140618415,M,1992-05-16,2016-07-20
140164210,M,1971-09-21,2015-08-30
140132529,M,,2015-06-24
140146790,M,1969-08-28,2015-07-30
140576802,F,1978-07-07,2016-07-08
140174459,M,,2015-09-15
140518615,M,1992-09-01,2016-06-08
140466092,M,1975-02-14,2016-05-29
140543989,M,1991-02-16,2016-06-30
140158080,M,1960-11-08,2015-08-20
140114693,M,,2015-05-28
140552050,M,1982-06-21,2016-06-21
140147681,M,,2015-08-02
140679952,M,1975-08-21,2016-08-11
140384131,M,1978-11-09,2016-04-11
140217009,M,1980-09-09,2015-11-29
140669901,M,1974-10-01,2016-08-09
140183609,M,1973-12-31,2015-09-25
140614519,F,1972-05-09,2016-07-19
140625827,M,1988-08-13,2016-07-28
140430175,M,1957-11-04,2016-05-15
140424520,M,1975-12-17,2016-05-07
140573202,M,1982-01-15,2016-07-07
140176990,M,1993-01-16,2015-09-19
140527089,M,1975-07-21,2016-06-14
140165763,M,1985-10-25,2015-08-30
140389278,M,1992-12-12,2016-04-17
140362600,M,1967-01-04,2016-05-29
140167049,M,,2015-09-02
140679078,M,1995-04-28,2016-08-15
140474382,M,1964-09-22,2016-05-23
140545047,M,1985-08-16,2016-06-17
140636534,M,1965-08-18,2016-07-25
140553171,M,1993-07-08,2016-07-11
140459513,M,1975-12-14,2016-05-22
140345575,M,1976-12-13,2016-03-08
140160583,M,1973-04-14,2015-08-21
140497486,M,1967-12-25,2016-06-16
140610602,F,1992-04-02,2016-07-22
140507144,M,1967-06-28,2016-06-05
140395123,M,1968-09-01,2016-04-21
140219614,M,1973-06-30,2015-12-04
140536576,M,1970-08-12,2016-06-29
140137411,M,1988-05-09,2015-07-02
140355709,M,1971-04-12,2016-03-20
140627461,M,1989-08-14,2016-07-28
140577683,M,1970-03-03,2016-07-09
140577733,M,1987-11-29,2016-07-13
140353067,M,1967-08-23,2016-04-18
140297949,M,1992-03-27,2016-02-06
140110263,M,1975-08-10,2015-05-24
140582646,M,1979-10-10,2016-07-11
140582827,M,1980-01-22,2016-07-11
140684648,M,1986-05-28,2016-08-21
140135876,M,1974-09-01,2015-06-30
140089977,M,1964-09-29,2015-04-24
140176329,M,1979-12-27,2015-09-18
140115953,M,,2015-06-01
140154578,M,,2015-08-11
140675194,M,1993-04-01,2016-08-09
140577236,M,1981-07-22,2016-07-08
140678034,M,1974-09-22,2016-08-15
140140914,M,1979-02-22,2015-07-20
140642607,M,1978-07-30,2016-07-28
140555904,M,1983-12-23,2016-06-21
140485302,M,1987-08-28,2016-05-30
140686786,M,1983-01-02,2016-08-12
140094248,M,1976-12-04,2015-05-01
140413140,M,1982-11-15,2016-05-03
140517831,M,1981-09-20,2016-07-02
140257731,M,1973-01-31,2016-01-13
140645937,M,1994-01-16,2016-07-28
140643422,M,1964-08-06,2016-07-28
140171398,M,1977-12-31,2015-09-09
140136422,M,1972-12-09,2015-06-30
140277152,M,1962-07-26,2016-01-19
140671735,M,1987-11-18,2016-08-08
140124199,M,1970-03-20,2015-06-09
140521080,M,1984-09-20,2016-06-09
140414002,M,1977-03-03,2016-05-02
140305900,M,1994-11-09,2016-02-22
140339011,M,1991-04-29,2016-03-07
140098679,M,1967-06-29,2015-05-08
140148612,M,1966-10-30,2015-08-04
140503177,M,1990-10-04,2016-06-04
140196695,M,1990-11-07,2015-10-15
140133777,M,1965-08-17,2015-06-24
140099748,M,1980-06-22,2015-05-12
140479673,M,1993-02-10,2016-05-25
140292277,M,1969-12-14,2016-01-29
140199759,M,1976-06-06,2015-11-16
140638282,M,1981-08-16,2016-07-27
140208918,M,1984-04-19,2015-11-13
140371263,M,1992-01-05,2016-04-12
140519830,M,1979-07-21,2016-06-08
140495132,M,1974-12-21,2016-05-31
140109636,M,1976-01-14,2015-05-23
140232037,M,1980-12-31,2015-12-22
140687874,M,1983-07-03,2016-08-15
140213412,M,1982-07-23,2015-11-23
140102754,M,1972-09-22,2015-05-12
140198081,M,1969-08-08,2015-10-20
140089356,M,1976-09-04,2015-04-21
140665099,M,1963-03-17,2016-08-06
140657239,M,1997-10-03,2016-08-03
140165488,M,,2015-09-05
140574606,M,1980-09-22,2016-07-12
140449024,M,1978-05-25,2016-05-16
140514189,M,1993-03-03,2016-06-09
140144019,M,1983-07-06,2015-07-26
140649073,M,1996-05-12,2016-07-29
140653672,M,1985-04-30,2016-08-12
140568404,M,1980-06-10,2016-07-05
140668893,M,1980-08-31,2016-08-07
140687647,M,1978-10-22,2016-08-14
140660175,M,1966-09-12,2016-08-03
140221066,M,1982-08-16,2015-12-07
140671150,M,1998-04-26,2016-08-07
140350478,M,1984-08-18,2016-03-14
140293914,M,1991-01-02,2016-01-28
140182057,M,1968-04-10,2015-09-24
140636850,M,1989-05-26,2016-07-25
140665609,F,1990-03-27,2016-08-06
140420970,M,1979-11-28,2016-05-09
140119336,M,,2015-06-03
140319945,M,1960-02-12,2016-02-22
140565121,M,1969-07-05,2016-07-04
140674498,M,1974-03-23,2016-08-08
140120946,M,1978-10-12,2015-06-06
140105997,M,1961-01-20,2015-05-16
140513886,M,1980-08-07,2016-06-19
140687592,M,,2016-08-14
140672042,M,1988-11-09,2016-08-08
140100215,M,,2015-05-14
140209487,M,1977-09-10,2015-11-13
140199405,M,,2015-10-20
140160720,M,1980-05-12,2015-08-21
140208048,F,1981-02-18,2015-11-09
140417673,M,1987-09-01,2016-05-04
140089579,M,1971-08-29,2015-04-21
140166660,M,,2015-09-01
140490960,M,1969-02-09,2016-06-01
140195944,M,1961-01-17,2015-11-19
140547474,M,1990-04-04,2016-06-19
140677265,M,1981-12-17,2016-08-15
140119661,M,,2015-06-10
140175120,M,1970-06-19,2015-09-17
140487961,M,1984-07-29,2016-05-31
140473469,M,1982-06-09,2016-06-15
140567520,M,1976-04-18,2016-07-05
140168404,M,,2015-09-04
140611517,M,1989-01-07,2016-08-03
140134143,M,1971-04-10,2015-06-27
140155546,M,1971-08-03,2015-08-13
140649130,M,1990-03-26,2016-08-03
140194555,M,1987-09-18,2015-10-13
140563567,M,1979-09-24,2016-07-04
140273410,M,1966-05-04,2016-01-20
140301761,M,1969-02-01,2016-02-19
140426276,M,1964-01-05,2016-05-05
140367583,M,1969-07-17,2016-03-30
140519253,M,1998-08-18,2016-06-08
140655572,M,1968-04-04,2016-07-31
140140209,M,1984-11-01,2015-07-19
140455768,M,1977-12-01,2016-05-18
140420443,M,,2016-05-04
140487120,M,1985-11-06,2016-06-18
140090979,M,,2015-04-25
140120327,M,1980-02-13,2015-06-08
140567326,M,1980-07-25,2016-07-05
140627497,M,1980-09-23,2016-07-25
140164443,M,1960-01-01,2015-08-28
140304731,M,1974-02-23,2016-02-14
140102437,M,,2015-05-14
140535429,M,1984-11-27,2016-06-14
140371964,M,1963-01-29,2016-04-04
140137979,M,1986-11-13,2015-07-23
140511398,M,1982-08-18,2016-06-15
140127117,M,1966-01-28,2015-06-14
140500160,M,1978-08-17,2016-06-02
140298039,M,1983-08-06,2016-02-14
140105708,M,1964-07-10,2015-05-14
140539549,M,1980-08-08,2016-06-16
140183741,M,1978-08-11,2015-09-24
140139550,M,1992-06-28,2015-07-16
140141938,M,,2015-07-23
140416144,M,1990-11-12,2016-05-02
140662349,M,1974-10-16,2016-08-02
140227706,M,1969-03-04,2015-12-18
140577672,M,1975-04-15,2016-07-08
140587794,M,1975-09-11,2016-07-13
140441150,M,1992-07-15,2016-05-12
140387033,M,1991-09-19,2016-04-13
140285760,M,,2016-01-31
140488607,M,1986-01-14,2016-07-19
140484885,M,1984-10-13,2016-06-02
140338250,M,1960-09-15,2016-03-02
140160474,M,,2015-08-22
140284360,M,1988-11-27,2016-01-31
140171758,M,,2015-09-10
140371979,M,1991-04-08,2016-04-05
140631184,M,1985-12-23,2016-07-25
140184596,M,1961-05-20,2015-10-08
140305303,M,1965-06-05,2016-02-14
140580374,M,1959-08-16,2016-07-11
140674363,M,1981-01-16,2016-08-10
140091304,M,1981-07-15,2015-04-26
140149115,M,,2015-08-05
140639243,M,1993-06-18,2016-07-30
140424316,M,1984-07-16,2016-05-05
140103603,M,1970-11-22,2015-05-15
140551004,M,1979-11-16,2016-06-20
140111454,M,1961-12-21,2015-05-27
140337082,M,1997-01-23,2016-03-01
140652905,M,1976-02-26,2016-07-31
140131810,M,1977-12-27,2015-06-21
140182567,M,1964-08-08,2015-09-24
140295676,M,1980-05-09,2016-01-30
140484092,M,1964-04-12,2016-05-29
140152723,M,1960-01-24,2015-08-07
140582544,M,1967-11-21,2016-07-11
140603227,M,1981-05-19,2016-07-31
140249560,M,1971-01-16,2016-01-04
140646035,M,1992-06-09,2016-07-27
140604506,M,1989-10-21,2016-07-19
140597595,M,1972-04-28,2016-07-15
140170038,M,1959-03-05,2015-09-09
140088560,M,1973-07-03,2015-04-22
140456328,M,1982-10-12,2016-05-17
140669048,M,1983-06-07,2016-08-07
140686347,M,1974-06-26,2016-08-11
140644459,M,1982-10-28,2016-07-27
140612021,M,1972-11-24,2016-07-20
140601269,M,1979-06-16,2016-07-17
140565815,M,1992-09-30,2016-07-05
140651376,M,1969-07-04,2016-07-29
140141236,M,,2015-07-25
140219761,M,1990-10-20,2015-12-03
140625658,M,1992-09-07,2016-07-24
140108625,M,,2015-05-21
140307869,M,1985-02-25,2016-02-18
140278978,F,1984-03-03,2016-01-20
140560926,M,1991-04-12,2016-07-03
140586382,M,1980-12-07,2016-07-11
140199209,M,1971-03-24,2015-10-19
140162747,M,1987-09-21,2015-08-25
140673798,M,1976-10-15,2016-08-13
140139548,M,1966-01-11,2015-07-18
140174495,M,1980-07-07,2015-09-16
140509196,M,1977-05-04,2016-06-10
140113124,M,1968-07-08,2015-05-27
140657415,M,1983-08-04,2016-08-01
140379592,M,1973-05-29,2016-04-07
140669927,M,1989-10-10,2016-08-08
140666010,M,1974-07-27,2016-08-04
140588290,M,1974-07-17,2016-07-12
140214128,F,1988-07-26,2015-11-23
140572800,M,1976-11-02,2016-07-07
140137712,M,1994-09-09,2015-07-12
140655092,M,1982-04-21,2016-08-09
140672757,M,1983-08-02,2016-08-09
140199051,M,1987-06-17,2015-10-21
140157665,M,1968-05-02,2015-08-27
140256670,M,1984-09-23,2016-01-07
140314780,M,1989-01-13,2016-02-17
140561945,M,1973-04-01,2016-07-10
140636268,M,1991-06-22,2016-07-25
140483706,M,1987-10-06,2016-05-28
140455898,M,1982-07-11,2016-05-21
140109916,M,1985-09-27,2015-05-23
140111518,M,1979-11-25,2015-05-25
140620647,M,1982-05-17,2016-07-20
140563361,M,1970-06-07,2016-07-05
140105152,M,1987-05-15,2015-05-13
140088592,M,1965-09-22,2015-04-20
140138287,M,,2015-07-17
140592475,M,1978-10-10,2016-07-14
140151572,M,1956-01-15,2015-08-05
140219310,M,1983-09-08,2015-12-06
140114899,M,1976-05-17,2015-05-28
140542866,M,1985-01-12,2016-06-16
140093323,M,1979-10-17,2015-05-01
140214750,M,1983-12-19,2015-11-26
140140871,M,1973-08-28,2015-07-20
140594827,M,1985-05-02,2016-07-13
140498988,M,1984-06-18,2016-06-03
140317173,M,1985-10-13,2016-02-18
140220672,M,1985-12-22,2015-12-09
140107003,M,1980-09-07,2015-05-18
140311926,M,1981-12-13,2016-02-15
140090380,M,1977-12-14,2015-04-25
140132666,M,1966-09-12,2015-06-23
140431954,M,1986-09-11,2016-05-10
140655241,M,1990-09-30,2016-07-31
140447210,M,1984-10-08,2016-05-15
140632488,M,1979-03-13,2016-07-27
140290798,M,1977-01-19,2016-01-27
140134163,M,1974-04-20,2016-03-30
140484684,M,1977-07-30,2016-06-03
140111375,M,1972-04-09,2015-05-25
140513178,M,1990-11-19,2016-06-07
140313726,M,1972-07-16,2016-02-15
140270452,M,1995-07-15,2016-01-14
140215113,M,1960-07-05,2015-11-26
140151819,M,1993-12-13,2015-08-06
140644965,M,1979-05-05,2016-07-27
140126985,M,1984-06-16,2015-06-15
140152011,M,,2015-08-06
140296764,M,1983-10-24,2016-01-31
140622401,M,1991-06-19,2016-07-25
140595331,M,1991-01-19,2016-07-17
140678038,M,1987-06-12,2016-08-10
140686614,M,1993-06-06,2016-08-14
140663186,M,1985-12-02,2016-08-04
140563011,M,1986-01-10,2016-07-10
140493648,M,1980-05-30,2016-06-03
140102023,M,,2015-05-24
140333893,M,,2016-03-05
140275595,M,1969-08-11,2016-01-25
140652961,M,1984-02-18,2016-07-30
140531334,M,1968-09-12,2016-06-13
140652569,M,1978-02-07,2016-08-01
140462857,M,1975-02-12,2016-05-22
140279452,M,1977-12-09,2016-02-10
140689453,M,1997-02-06,2016-08-15
140231594,M,1993-12-24,2015-12-22
140172662,M,,2015-09-11
140316568,M,1982-05-18,2016-02-18
140676281,M,1988-04-29,2016-08-10
140554221,M,1978-12-11,2016-06-22
140089808,M,1980-07-11,2015-04-21
140118517,M,1972-08-25,2015-06-02
140158474,M,1973-05-15,2015-08-20
140654178,M,1979-08-15,2016-08-06
140513121,M,1993-06-28,2016-06-07
140254178,M,1976-09-22,2016-01-07
140549837,M,1962-09-09,2016-06-21
140481644,M,1974-05-07,2016-05-31
140443951,M,1979-12-04,2016-05-15
140155031,M,1977-01-10,2015-08-11
140636025,M,1993-12-21,2016-07-28
140182431,M,,2015-09-23
140589927,M,1974-11-22,2016-07-13
140508588,M,1979-10-13,2016-06-06
140367564,M,1985-04-04,2016-03-31
140261697,M,,2016-01-12
140475158,M,1983-04-21,2016-05-27
140092642,M,1981-06-29,2015-06-03
140441466,M,1974-08-27,2016-05-12
140466169,M,1985-12-18,2016-05-24
140236038,M,1983-06-21,2015-12-23
140504755,M,1989-11-13,2016-06-05
140208179,M,1981-07-14,2015-11-09
140567651,M,1996-09-18,2016-07-06
140681521,M,1981-04-13,2016-08-10
140142173,M,1984-03-06,2015-07-22
140476445,M,1989-09-19,2016-05-25
140679979,M,1990-09-14,2016-08-10
140469274,M,1976-11-17,2016-05-22
140494196,M,1986-11-30,2016-05-31
140313488,M,1985-04-09,2016-02-16
140639375,M,1987-11-17,2016-08-01
140639051,F,1980-10-07,2016-07-27
140410681,M,1987-10-22,2016-04-29
140283081,M,1978-03-14,2016-02-21
140674164,M,1982-01-23,2016-08-10
140473167,M,1986-12-31,2016-05-23
140640228,M,1974-09-18,2016-08-02
140627098,M,1982-06-02,2016-07-23
140328298,M,,2016-02-25
140274653,M,1985-07-03,2016-01-23
140591315,M,1990-02-23,2016-07-24
140668942,M,1973-02-27,2016-08-09
140115937,M,1982-03-10,2015-05-31
140454349,M,1973-02-23,2016-05-17
140137555,M,1983-02-25,2015-07-12
140328080,M,1973-02-07,2016-02-24
140104654,M,1976-01-15,2015-05-31
140423583,M,1972-02-12,2016-05-05
140183701,M,1984-11-14,2015-09-25
140547623,M,1978-01-20,2016-08-10
140361347,M,1982-04-15,2016-03-24
140467276,M,1968-10-04,2016-05-23
140390399,M,1984-02-21,2016-04-18
140102096,M,1968-11-28,2015-05-12
140673825,M,1971-04-05,2016-08-16
140134506,M,1976-01-01,2015-06-26
140451084,M,1973-05-21,2016-05-16
140142973,M,,2015-07-26
140096096,M,1975-06-06,2015-08-11
140502383,M,1975-11-26,2016-06-03
140088923,M,1981-11-23,2015-04-20
140274521,M,1977-01-09,2016-01-19
140680063,M,1992-07-15,2016-08-10
140179787,F,,2015-09-21
140214776,M,1984-01-25,2015-11-25
140684419,M,1986-10-25,2016-08-11
140643713,M,1989-03-04,2016-08-07
140186720,M,,2015-09-29
140676720,M,,2016-08-10
140318143,M,1968-12-01,2016-02-25
140098624,M,1972-09-01,2015-05-07
140209424,M,1986-12-25,2015-11-11
140404681,M,1991-09-04,2016-04-26
140139667,M,1972-05-15,2015-07-19
140332600,M,1969-09-06,2016-02-29
140234667,M,1987-09-04,2015-12-25
140534190,M,1984-04-17,2016-06-16
140672129,M,1992-09-22,2016-08-08
140677958,M,1991-11-30,2016-08-09
140526483,M,1980-04-23,2016-06-13
140210254,M,1993-12-06,2015-11-17
140260830,M,1974-02-20,2016-01-11
140466151,M,1982-07-31,2016-05-21
140097103,M,1988-08-21,2015-05-20
140184776,M,1993-09-01,2015-09-27
140490360,M,1976-08-11,2016-05-30
140528934,M,1994-01-15,2016-06-13
140284387,M,1978-05-08,2016-01-25
140330144,M,,2016-03-06
140451089,M,1970-01-16,2016-05-22
140596795,M,1976-06-24,2016-07-14
140496945,M,1992-11-19,2016-07-20
140546849,M,1977-10-26,2016-06-20
140655243,M,1984-01-15,2016-08-01
140512092,M,1972-06-11,2016-06-07
140116305,M,,2015-05-31
140493840,M,1969-01-06,2016-07-18
140519821,M,1981-08-03,2016-06-10
140557758,M,1969-06-23,2016-06-22
140164148,M,1973-10-03,2015-08-26
140248758,M,1980-10-04,2016-01-06
140326623,M,1975-09-11,2016-02-24
140106219,M,1973-11-02,2015-05-17
140196907,M,,2015-10-15
140683482,M,1988-11-19,2016-08-11
140132061,M,,2015-06-21
140670139,M,1986-06-03,2016-08-08
140134416,M,1983-07-06,2015-06-26
140296161,M,1984-07-07,2016-02-01
